Var_A,Var_B,Var_C,Var_D,Alvo_Y
3.745401188473625,1.7405317153544786,0.822172653427416,65.89904576069932,63.0008049910623
9.50714306409916,3.1676037895134326,0.7759067807570242,59.25508924365046,80.77038686613193
7.319939418114051,4.491783343505633,2.8470827324469883,60.253539848007165,90.27152552187749
5.986584841970366,3.9288995456382447,0.7839725081784586,29.510664331991986,55.057358117015546
1.5601864044243652,4.2262445914457984,0.8543552617514634,68.179159780796,77.02091143322346
1.5599452033620265,3.6351334668428694,2.3857200023611287,53.91875796850784,60.66850055489738
0.5808361216819946,3.76910625807141,1.4128993850692475,44.460842911306955,51.184055578266374
8.661761457749352,4.396782606261278,2.440108179696034,52.15082701013377,82.50831080634735
6.011150117432088,1.9986720354367438,0.20535384039766555,23.3564715065252,38.353107764427186
7.080725777960454,2.957699854572562,1.5317500801463104,56.12979217221006,69.12579969716519
0.20584494295802447,1.884837767278409,0.10560023939650524,34.559427377268925,30.955745696170176
9.699098521619943,4.9506720319865885,0.19683084369920842,29.709945712346983,75.15265574631417
8.324426408004218,4.776237358746453,2.8476572443654424,27.164612206731633,67.25463200755318
2.1233911067827616,1.1577072454740236,0.4374522349494213,66.69032562484888,57.642735071738656
1.8182496720710062,3.822300690062754,1.6726489040550874,40.561049094608165,50.83296905008302
1.8340450985343382,4.700993269662663,1.2914949250534487,73.00591564874749,88.57856487249666
3.0424224295953772,1.7223013805093341,1.0912112420482227,41.96297805421553,41.548585958889205
5.247564316322379,3.271780922210518,2.82690982826626,24.3896306361058,44.72528122814229
4.319450186421157,4.661953190352167,0.068560222986253,33.25213340077011,63.67586305899921
2.9122914019804194,1.1357839143431954,2.085356801617905,68.53717430010408,61.17801189226152
6.118528947223795,3.7896810689873597,3.0265928770345853,47.66152733094999,70.23788049838859
1.3949386065204183,2.189396029490203,1.759820249938462,41.77569055264099,38.51818683926938
2.9214464853521815,4.697584781506121,2.943114564441064,52.40027338779181,76.56399322522587
3.663618432936917,4.884232980661471,0.1641729696571545,57.52674104251317,85.12420430024734
4.56069984217036,4.777065956453736,1.3156780145758715,66.76098223853691,87.60940734929773
7.851759613930136,2.896856866629855,0.817309804860529,71.7274884483939,83.86957321536167
